mode,pattern,io_size_kib,threads,n,throughput_gibs_mean,throughput_gibs_std,throughput_gibs_min,throughput_gibs_max,avg_lat_us_mean,avg_lat_us_std,avg_lat_us_min,avg_lat_us_max,iops_mean,iops_std,iops_min,iops_max,active_cores_mean,active_cores_std,active_cores_min,active_cores_max,total_cpu_pct_mean,total_cpu_pct_std,total_cpu_pct_min,total_cpu_pct_max,gdsio_cpu_pct_mean,gdsio_cpu_pct_std,gdsio_cpu_pct_min,gdsio_cpu_pct_max,gdsio_usr_pct_mean,gdsio_usr_pct_std,gdsio_usr_pct_min,gdsio_usr_pct_max,gdsio_sys_pct_mean,gdsio_sys_pct_std,gdsio_sys_pct_min,gdsio_sys_pct_max,dram_read_mibs_mean,dram_read_mibs_std,dram_read_mibs_min,dram_read_mibs_max,dram_write_mibs_mean,dram_write_mibs_std,dram_write_mibs_min,dram_write_mibs_max,ssd_r_mbs_mean,ssd_r_mbs_std,ssd_r_mbs_min,ssd_r_mbs_max,ssd_w_mbs_mean,ssd_w_mbs_std,ssd_w_mbs_min,ssd_w_mbs_max,ssd_r_await_ms_mean,ssd_r_await_ms_std,ssd_r_await_ms_min,ssd_r_await_ms_max,ssd_w_await_ms_mean,ssd_w_await_ms_std,ssd_w_await_ms_min,ssd_w_await_ms_max,ssd_aqu_sz_mean,ssd_aqu_sz_std,ssd_aqu_sz_min,ssd_aqu_sz_max,ssd_util_pct_mean,ssd_util_pct_std,ssd_util_pct_min,ssd_util_pct_max
gds,seq,8,16,3,3.3553129999999998,0.05678696048389983,3.291753,3.401052,36.38836633333334,0.6180431292210368,35.896531,37.082113,439153.81944444444,7478.000798445456,430770.0,445135.75,12.333333333333334,0.5773502691896257,12.0,13.0,1462.8325000000002,6.839831830189535,1455.4005833333338,1468.8632499999999,1003.5376553672317,8.90321006714233,993.2627118644068,1008.9688983050847,709.6103672316384,15.048827098597242,692.728813559322,721.6186440677966,293.9272881355932,6.902527698166718,286.76271186440675,300.53389830508473,10408.921173333334,131.21308815443166,10309.924,10557.75024,9284.4744,133.0477818101508,9131.546,9373.64256,3343.5623631456165,55.647398857422104,3281.3919270833335,3388.7103212890624,0.0,0.0,0.0,0.0,0.009916666666666666,0.0,0.009916666666666666,0.009916666666666666,0.0,0.0,0.0,0.0,4.760833333333333,0.1163115727021371,4.638916666666666,4.870583333333333,96.93008333333333,0.06020284000314255,96.8675,96.98758333333333
gds,seq,16,16,3,6.101768666666667,0.029109093189814986,6.077123,6.133885,40.01078433333333,0.19027574361524166,39.801221,40.172726,399390.5722222222,1924.7486269917163,397823.075,401538.825,15.333333333333334,1.5275252316519468,14.0,17.0,1533.6560555555557,0.5597273414433551,1533.23575,1534.2914166666667,951.3384180790961,2.6416948803648883,948.3983050847457,953.5122881355932,722.3523163841808,5.63394377947577,716.3813559322034,727.5743220338983,228.98607344632768,3.039570892711106,225.93788135593218,232.01694915254237,14144.10096,200.030131379194,13939.20096,14338.87672,13098.499893333332,194.84273835136392,12920.7228,13306.804399999999,6080.72472539605,29.042226886649537,6056.466796875,6112.906510416667,0.0,0.0,0.0,0.0,0.01961111111111111,4.811252243246752e-05,0.019583333333333335,0.019666666666666666,0.0,0.0,0.0,0.0,6.192833333333334,0.017680026395153346,6.172666666666667,6.205666666666667,97.3308611111111,0.017890549439833744,97.31341666666667,97.34916666666666
gds,seq,32,16,3,6.904944333333334,0.000134060931420585,6.904808,6.905076,70.70767933333333,0.00039480923663469516,70.70735,70.708117,225711.92222222223,244.01704322498517,225492.89166666666,225974.94166666668,13.666666666666666,1.5275252316519468,12.0,15.0,1571.6048611111112,1.3175797528394364,1570.5056666666667,1573.0654166666666,405.83898305084745,3.4475280395455696,403.16101694915255,409.728813559322,293.40677966101697,3.6678471283215397,290.85593220338984,297.6101694915254,112.4322033898305,0.3928585419152319,112.11864406779661,112.87288135593221,1036.3579733333333,65.00441227019998,993.79368,1111.18248,954.84848,76.11993549395063,907.1828,1042.63624,6874.798263888889,7.842275733369995,6866.366927083333,6881.875,0.0,0.0,0.0,0.0,0.04875,0.0,0.04875,0.04875,0.0,0.0,0.0,0.0,11.833055555555555,0.04446607112711214,11.791333333333334,11.879833333333332,97.22361111111111,0.1103854777753957,97.105,97.32333333333332
gds,seq,64,16,3,6.921255,5.37308105281023e-05,6.921222,6.921317,141.08135433333334,0.001822479995315663,141.080021,141.083431,113057.98055555555,166.9756162199718,112900.46666666666,113233.03333333334,15.333333333333334,3.2145502536643185,13.0,19.0,1461.4320555555555,1.1759380426250394,1460.4087499999998,1462.7166666666667,218.5443220338983,1.0756844356831299,217.31093220338983,219.28813559322035,153.5124858757062,0.6931961027907425,152.71542372881353,153.97457627118644,65.03186440677966,0.3831307851193583,64.59559322033898,65.3135593220339,649.0612533333334,41.834866651238855,601.35312,679.4808800000001,803.9493066666666,133.0533689981901,669.0192,935.04296,6890.261980143229,7.149556382514369,6882.1984375,6895.826923502605,8.680555555555556e-05,0.00015035163260146504,0.0,0.00026041666666666666,0.11699999999999999,0.0,0.11699999999999999,0.11699999999999999,0.0,0.0,0.0,0.0,13.58211111111111,0.01826356674832132,13.563083333333333,13.5995,97.21225,0.10083908385806044,97.09833333333333,97.29008333333333
gds,seq,128,16,3,6.931297666666667,9.362869930380786e-05,6.93119,6.93136,281.7518586666667,0.0016271571323292276,281.749991,281.75297,56659.46111111111,19.39265742586637,56647.90833333333,56681.85,13.333333333333334,3.511884584284246,10.0,17.0,1320.1421666666668,56.34774721613401,1282.0578333333333,1384.8708333333334,132.43129943502825,0.07085989132101896,132.35322033898305,132.4915254237288,89.7940395480226,0.1859172222796179,89.67796610169492,90.00847457627118,42.63725988700565,0.14513464247064836,42.483050847457626,42.771186440677965,441.022,18.027850659953888,429.50096,461.7976,1283.4499466666668,166.8165284569863,1175.5701600000002,1475.58976,6904.0262237684465,2.5838156360938505,6902.471885009766,6907.008869628906,0.0,0.0,0.0,0.0,0.2535,0.0,0.2535,0.2535,0.0,0.0,0.0,0.0,14.382805555555557,0.0048600792555650195,14.379916666666666,14.388416666666668,97.26622222222223,0.03728012701655587,97.24358333333333,97.30925
gds,seq,256,16,3,6.936530666666667,0.00021148601214616793,6.936303,6.936721,563.0721816666667,0.0046030798747821846,563.06886,563.077436,28299.916666666668,14.805918017242114,28290.4,28316.975,10.666666666666666,1.1547005383792515,10.0,12.0,1167.2933888888888,62.277497578843565,1110.1415,1233.6679166666665,92.4071186440678,0.9716124720012325,91.38135593220339,93.3135593220339,62.86833333333333,0.8145383424895501,61.932203389830505,63.41525423728814,29.538785310734465,0.32413538597927377,29.268898305084747,29.89830508474576,433.81752000000006,222.689249392256,282.23104000000006,689.49032,2881.7653333333333,287.4607968876206,2656.6490400000002,3205.5714399999993,6897.441377875434,2.105412351149507,6895.835416666667,6899.825,0.0,0.0,0.0,0.0,0.51675,0.00014433756729739054,0.5165833333333334,0.5168333333333334,0.0,0.0,0.0,0.0,14.728277777777777,0.007706568867123067,14.719416666666666,14.733416666666667,97.09752777777777,0.03006478344680836,97.075,97.13166666666666
gds,seq,512,16,3,6.937711333333334,0.00046216916095026154,6.937315,6.938219,1125.9218996666666,0.04344668586139117,1125.87485,1125.960503,14154.6,5.882625075404857,14150.016666666666,14161.233333333334,9.666666666666666,1.5275252316519468,8.0,11.0,1054.070527777778,51.920003638164694,1002.7204166666667,1106.54225,71.98751412429378,1.4849587759639598,70.95169491525424,73.68881355932204,49.42090395480226,0.4789135438830326,49.02542372881356,49.95338983050848,22.566581920903957,1.0599630410880672,21.66771186440678,23.73542372881356,508.4899733333333,195.16330493536668,353.08824000000004,727.52888,5212.9114666666665,780.6245836104738,4313.9792800000005,5719.95736,6899.349023654514,6.7909037184537535,6892.697070963542,6906.270833333333,0.0,0.0,0.0,0.0,1.0524722222222223,0.0003367876570271805,1.0520833333333335,1.0526666666666666,0.0,0.0,0.0,0.0,14.911861111111111,0.01991201712348454,14.889,14.925416666666667,97.10641666666666,0.09622914637006033,97.01591666666667,97.2075
gds,seq,1024,16,3,6.857265666666667,0.010207044544496504,6.847239,6.867644,2278.1710966666665,3.3884460277441066,2274.750119,2281.526046,6982.283333333333,7.0036052223914265,6974.433333333333,6987.891666666666,9.333333333333334,1.1547005383792515,8.0,10.0,912.3494444444444,114.56225481868451,780.0650833333333,978.8738333333332,79.63457627118643,7.01768250742827,72.0365254237288,85.87288135593221,43.95274011299435,1.7609496046186868,41.979491525423725,45.36440677966102,35.68177966101695,5.271277002737222,30.056949152542373,40.50847457627118,560.2173866666667,148.77616085756392,406.1552,703.07384,6062.80752,410.7347054766407,5611.4454399999995,6414.61232,6811.399897949219,10.655043573765479,6799.632944661458,6820.39529703776,0.0,0.0,0.0,0.0,2.112861111111111,0.01782969848730347,2.101583333333333,2.1334166666666667,0.0,0.0,0.0,0.0,18.751555555555555,1.7646597766467103,16.773083333333332,20.163,96.99008333333333,0.17298843892006172,96.82508333333334,97.17008333333334
gds,seq,2048,16,3,6.857169,0.018358073537274935,6.836197,6.870329,4593.766158,7.849385876677612,4587.630887,4602.611483,3493.297222222222,22.065819050521732,3473.3083333333334,3516.975,8.666666666666666,1.5275252316519468,7.0,10.0,1156.2590833333334,120.225577616476,1039.8864999999998,1279.9988333333333,97.83327683615819,11.258559322140218,90.19491525423729,110.76271186440678,53.06627118644068,5.031311876204199,50.0,58.8728813559322,44.76700564971751,6.250795583568473,40.19491525423729,51.889830508474574,4082.5686666666666,148.78801480593148,3927.83264,4224.59304,6643.89488,49.84001045752758,6611.660159999999,6701.300480000001,6797.050255154079,19.124714830458046,6774.980957682292,6808.766298909505,0.0,0.0,0.0,0.0,3.7911111111111113,0.022076466437597333,3.7670000000000003,3.8103333333333333,0.0,0.0,0.0,0.0,30.517472222222224,2.70526466708555,27.4685,32.63041666666667,96.77175,0.03752776749732436,96.75008333333334,96.81508333333333
gds,seq,4096,16,3,6.852023,0.009840382055591308,6.841105,6.860208,10088.663116333333,1139.5817050281232,9375.228714,11402.931871,1745.025,6.9415866341924515,1739.45,1752.8,9.0,2.6457513110645907,7.0,12.0,1004.9232499999999,179.04244537750515,867.9816666666667,1207.52625,96.12285310734464,15.432802012406311,85.41711864406778,113.81313559322035,51.7671186440678,3.9727992024898033,49.046779661016956,56.326186440677965,44.35570621468926,11.460350055772413,36.37025423728813,57.487033898305086,6147.064106666667,171.23324731304925,6010.73456,6339.251120000001,6754.502933333333,27.972801289290175,6722.50976,6774.347279999999,6793.603012532552,12.918181467346974,6784.307724527996,6808.35400390625,0.0,0.0,0.0,0.0,7.0245,0.33752584263200436,6.666333333333333,7.336666666666667,0.0,0.0,0.0,0.0,54.226416666666665,2.50157431402929,52.756499999999996,57.11483333333333,96.7881111111111,0.10722057785151995,96.67341666666667,96.88583333333332
